"No.","Time","Source","Destination","Protocol","Length","Info"
"2723","54.376928","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=502832 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2724","54.376928","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=504292 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2725","54.376928","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=505752 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2726","54.377011","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=507212 Win=64240 Len=0"
"2727","54.378352","23.40.207.66","192.168.99.4","TCP","734","80  >  50293 [PSH, ACK] Seq=507212 Ack=864 Win=31905 Len=680 [TCP segment of a reassembled PDU]"
"2728","54.378673","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=507892 Win=63560 Len=0"
"2729","54.412712","192.168.99.5","192.168.99.4","ICMP","98","Echo (ping) request  id=0x0001, seq=45/11520, ttl=64 (reply in 2730)"
"2730","54.412850","192.168.99.4","192.168.99.5","ICMP","98","Echo (ping) reply    id=0x0001, seq=45/11520, ttl=128 (request in 2729)"
"2731","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=507892 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2732","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=509352 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2733","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=510812 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2734","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=512272 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2735","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=513732 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2736","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=515192 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2737","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=516652 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2738","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=518112 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2739","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=519572 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2740","54.416542","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=521032 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2741","54.416639","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=522492 Win=64240 Len=0"
"2742","54.418216","23.40.207.66","192.168.99.4","TCP","656","80  >  50293 [PSH, ACK] Seq=522492 Ack=864 Win=31905 Len=602 [TCP segment of a reassembled PDU]"
"2743","54.445323","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=523094 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2744","54.445323","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=524554 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2745","54.445323","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=526014 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2746","54.445323","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=527474 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2747","54.445323","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=528934 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2748","54.445323","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=530394 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2749","54.445323","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=531854 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2750","54.445407","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=533314 Win=64240 Len=0"
"2751","54.446427","23.40.207.66","192.168.99.4","TCP","890","80  >  50293 [PSH, ACK] Seq=533314 Ack=864 Win=31905 Len=836 [TCP segment of a reassembled PDU]"
"2752","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=534150 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2753","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=535610 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2754","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=537070 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2755","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=538530 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2756","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=539990 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2757","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=541450 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2758","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=542910 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2759","54.452733","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=544370 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2760","54.452836","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=545830 Win=64240 Len=0"
"2761","54.454240","23.40.207.66","192.168.99.4","TCP","812","80  >  50293 [PSH, ACK] Seq=545830 Ack=864 Win=31905 Len=758 [TCP segment of a reassembled PDU]"
"2762","54.454353","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=546588 Win=63482 Len=0"
"2763","54.469638","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=546588 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2764","54.469638","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=548048 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2765","54.469638","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=549508 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2766","54.469638","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=550968 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2767","54.469638","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=552428 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2768","54.469638","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=553888 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2769","54.469638","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=555348 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2770","54.469708","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=556808 Win=64240 Len=0"
"2771","54.473811","23.40.207.66","192.168.99.4","TCP","890","80  >  50293 [PSH, ACK] Seq=556808 Ack=864 Win=31905 Len=836 [TCP segment of a reassembled PDU]"
"2772","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=557644 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2773","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=559104 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2774","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=560564 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2775","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=562024 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2776","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=563484 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2777","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=564944 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2778","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=566404 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2779","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=567864 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2780","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=569324 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2781","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=570784 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2782","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [PSH, ACK] Seq=572244 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2783","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=573704 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2784","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=575164 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2785","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=576624 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2786","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=578084 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2787","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=579544 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2788","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=581004 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2789","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=582464 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2790","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=583924 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2791","54.473811","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=585384 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2792","54.474154","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=586844 Win=64240 Len=0"
"2793","54.478441","23.40.207.66","192.168.99.4","TCP","1258","80  >  50293 [PSH, ACK] Seq=586844 Ack=864 Win=31905 Len=1204 [TCP segment of a reassembled PDU]"
"2794","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=588048 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2795","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=589508 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2796","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=590968 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2797","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=592428 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2798","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=593888 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2799","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=595348 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2800","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=596808 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2801","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=598268 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2802","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=599728 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2803","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=601188 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2804","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [PSH, ACK] Seq=602648 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2805","54.491919","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=604108 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2806","54.492156","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=605568 Win=64240 Len=0"
"2807","54.495099","23.40.207.66","192.168.99.4","TCP","500","80  >  50293 [PSH, ACK] Seq=605568 Ack=864 Win=31905 Len=446 [TCP segment of a reassembled PDU]"
"2808","54.495143","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=606014 Win=63794 Len=0"
"2809","54.612678","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=606014 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2810","54.612678","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=607474 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2811","54.612678","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=608934 Ack=864 Win=31905 Len=1460 [TCP segment of a reassembled PDU]"
"2812","54.612730","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=610394 Win=64240 Len=0"
"2813","54.613337","23.40.207.66","192.168.99.4","TCP","1202","80  >  50293 [PSH, ACK] Seq=610394 Ack=864 Win=31905 Len=1148 [TCP segment of a reassembled PDU]"
"2814","54.613366","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=611542 Win=63092 Len=0"
"2815","54.627647","23.40.207.66","192.168.99.4","HTTP","332","HTTP/1.1 206 Partial Content  (application/x-chrome-extension)"
"2816","54.673652","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=864 Ack=611820 Win=62814 Len=0"
"2817","54.923066","192.168.99.4","23.40.207.66","HTTP","488","GET /filestreamingservice/files/2132f61f-f790-4ae6-a355-8cf9a1533800?P1=1706050867&P2=404&P3=2&P4=W%2fb1%2fSesJ5QVhIoorKcFzipmw86LkOSirEIwZbv8gyreWasc2f6SsAPuVdUVCKT%2bXIpCZywxec0hV8Z9ulqu0A%3d%3d HTTP/1.1 "
"2818","55.138011","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=611820 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2819","55.138011","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=613280 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2820","55.138064","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=614740 Win=64240 Len=0"
"2821","55.138662","23.40.207.66","192.168.99.4","TCP","1280","80  >  50293 [PSH, ACK] Seq=614740 Ack=1298 Win=31471 Len=1226 [TCP segment of a reassembled PDU]"
"2822","55.188448","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=615966 Win=63014 Len=0"
"2823","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=615966 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2824","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=617426 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2825","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=618886 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2826","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=620346 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2827","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=621806 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2828","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=623266 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2829","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=624726 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2830","55.221054","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=626186 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2831","55.221173","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=627646 Win=64240 Len=0"
"2832","55.221678","23.40.207.66","192.168.99.4","TCP","812","80  >  50293 [PSH, ACK] Seq=627646 Ack=1298 Win=31471 Len=758 [TCP segment of a reassembled PDU]"
"2833","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=628404 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2834","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=629864 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2835","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=631324 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2836","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=632784 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2837","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=634244 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2838","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=635704 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2839","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=637164 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2840","55.260298","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=638624 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2841","55.260360","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=640084 Win=64240 Len=0"
"2842","55.261504","23.40.207.66","192.168.99.4","TCP","812","80  >  50293 [PSH, ACK] Seq=640084 Ack=1298 Win=31471 Len=758 [TCP segment of a reassembled PDU]"
"2843","55.261541","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=640842 Win=63482 Len=0"
"2844","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=640842 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2845","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=642302 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2846","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=643762 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2847","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=645222 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2848","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=646682 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2849","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=648142 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2850","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=649602 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2851","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=651062 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2852","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=652522 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2853","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=653982 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2854","55.275254","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=655442 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2855","55.275327","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=656902 Win=64240 Len=0"
"2856","55.276051","23.40.207.66","192.168.99.4","TCP","578","80  >  50293 [PSH, ACK] Seq=656902 Ack=1298 Win=31471 Len=524 [TCP segment of a reassembled PDU]"
"2857","55.276070","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=657426 Win=63716 Len=0"
"2858","55.293429","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=657426 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2859","55.293429","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=658886 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2860","55.293429","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=660346 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2861","55.293429","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=661806 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2862","55.293429","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=663266 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2863","55.293513","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=664726 Win=64240 Len=0"
"2864","55.296667","23.40.207.66","192.168.99.4","TCP","1046","80  >  50293 [PSH, ACK] Seq=664726 Ack=1298 Win=31471 Len=992 [TCP segment of a reassembled PDU]"
"2865","55.297243","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=665718 Win=63248 Len=0"
"2866","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=665718 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2867","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=667178 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2868","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=668638 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2869","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=670098 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2870","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=671558 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2871","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=673018 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2872","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=674478 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2873","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=675938 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2874","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=677398 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2875","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=678858 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2876","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=680318 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2877","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=681778 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2878","55.320060","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=683238 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2879","55.321065","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=684698 Win=64240 Len=0"
"2880","55.324691","23.40.207.66","192.168.99.4","TCP","422","80  >  50293 [PSH, ACK] Seq=684698 Ack=1298 Win=31471 Len=368 [TCP segment of a reassembled PDU]"
"2881","55.325609","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=685066 Win=63872 Len=0"
"2882","55.331152","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=685066 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2883","55.331152","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=686526 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2884","55.331152","23.40.207.66","192.168.99.4","TCP","1514","80  >  50293 [ACK] Seq=687986 Ack=1298 Win=31471 Len=1460 [TCP segment of a reassembled PDU]"
"2885","55.331192","192.168.99.4","23.40.207.66","TCP","54","50293  >  80 [ACK] Seq=1298 Ack=689446 Win=64240 Len=0"
"2886","55.332026","23.40.207.66","192.168.99.4","TCP","1202","80  >  50293 [PSH, ACK] Seq=689446 Ack=1298 Win=31471 Len=1148 [TCP segment of a reassembled PDU]"
